#{"t_start": 1760371604.415509, "env_id": "None"}
r,l,t
9.329599,55,275.01675
8.938299,68,275.067584
8.891199,39,275.416651
8.4166,35,275.669282
9.9471,30,275.804228
5.820001,51,276.416574
3.4062972,38,276.467317
3.3813977,37,277.018156
3.901598,35,277.352384
8.906099,40,277.751474
5.4317026,34,277.952623
7.8849998,51,277.952623
8.889099,60,278.01585
8.870699,44,278.354107
4.896701,34,278.752824
7.8964996,36,278.816262
4.880101,50,279.151622
3.8562984,38,279.551927
4.3863015,38,279.862261
2.8662982,38,280.470445
2.8512993,38,280.554637
6.3657994,43,280.816221
7.8858,43,281.217141
6.4069,32,281.266129
2.8714013,37,281.267127
2.7646008,55,281.416321
7.365999,41,281.466424
5.3969007,32,281.666218
7.4214993,36,282.268562
8.9219,32,282.617239
5.4225006,26,283.014952
7.8764,37,283.267234
3.3715987,35,283.615624
9.895399,47,283.667235
4.9114027,37,283.866436
3.4215965,35,284.01596
5.395602,45,284.467641
8.9351,50,284.543864
8.9314995,36,284.672409
5.8915024,36,285.416015
4.9072,29,285.615546
8.920599,45,285.615546
8.880599,45,286.279948
9.921499,36,286.415711
6.8969994,31,286.615471
8.4354,47,286.752549
6.4216995,34,286.954174
7.8609,42,287.270082
5.9314017,37,287.873095
6.2431993,69,288.472305
8.3657,44,288.539195
8.9365,36,288.672699
0.8603945,47,288.752828
8.3812,39,289.016484
5.906701,34,289.016484
9.9115,36,289.355107
8.411,41,289.355107
5.881401,37,289.745271
4.8768015,33,290.074068
6.8868,33,290.665455
4.906901,32,291.154838
5.3864026,37,291.220166
9.9005995,45,291.553902
8.4267,34,291.614741
8.405601,45,291.673818
2.3813987,37,291.817416
5.9205027,46,292.071868
2.3156996,44,293.011261
3.3913984,37,293.611222
3.8920994,30,293.67139
8.4069,32,293.67139
7.443899,62,293.866062
6.3910995,40,293.866062
4.8865013,36,294.008329
1.244297,58,294.552417
9.9212,39,294.670443
8.8554,47,294.937112
8.9113,38,295.530285
6.9570994,30,295.614882
8.920899,42,296.466078
8.3559,42,296.668795
4.3909016,42,296.817521
4.845303,48,297.199274
8.4011,40,297.336617
9.939699,54,297.396655
8.8959,42,297.602969
8.900299,48,298.265812
7.9309998,41,298.468961
2.3853955,47,298.786654
8.916399,37,299.251482
2.8259006,42,299.384615
5.386202,39,299.51425
5.381402,37,299.783006
3.892099,30,300.24946
2.3154001,47,300.308419
5.896003,41,300.308419
6.9214997,36,300.851137
8.926,41,301.495441
8.8036995,64,301.630796
4.4068003,33,301.699828
8.4212,39,301.842211
1.8361979,39,302.375116
9.910399,47,302.514598
6.870899,42,303.031334
5.381002,41,303.031334
9.880899,42,303.636737
9.936999,31,303.776258
5.9167013,34,303.776258
4.8649025,52,303.776258
5.9314017,37,304.099892
5.906602,35,304.699816
8.9063,38,305.029334
8.884799,53,305.374528
8.926499,36,305.441909
8.920699,44,305.974104
3.3662977,38,306.174921
3.375999,41,306.502489
3.8759985,41,306.502489
8.891399,37,306.575369
8.910799,43,306.644245
2.3919992,31,307.099865
8.9366,35,307.713746
9.8705,46,307.773734
9.895599,45,308.442069
8.891399,37,308.643468
9.946799,33,308.699264
8.8959,42,308.764607
8.9016,35,308.974769
8.8863,38,309.04155
4.911203,39,309.175449
3.3768978,32,309.244975
7.8812995,38,310.293615
8.921,41,310.421932
4.4013033,38,310.97239
6.9315996,35,311.574471
3.911498,36,311.574471
2.3410993,40,311.634596
9.8854,47,311.82965
8.3957,44,311.962043
9.8901,50,312.099544
7.9217997,33,312.629745
4.916403,37,312.763583
8.903699,64,312.900178
5.4321012,30,313.561879
9.9109,42,313.771388
4.9018006,33,313.829247
9.921599,35,313.899106
5.9267015,34,314.370531
8.905999,41,314.574029
5.3508005,43,314.828699
9.9416,35,315.106505
1.8209972,41,315.371457
4.3967023,34,315.840648
8.4017,34,316.096486
9.44,51,316.299531
3.8920994,30,316.358767
9.9262,39,316.495414
7.8968997,32,316.961726
4.9119015,32,317.240099
3.346097,40,317.240099
6.414799,53,317.304912
9.432099,30,317.841199
2.8560991,40,318.043491
5.3971004,30,318.355865
9.921599,35,318.842349
8.4012,39,318.905893
6.9219995,31,319.301711
1.8098955,52,319.563612
4.901101,40,319.64316
3.8564992,36,319.707004
8.870399,47,320.36629
3.886199,39,320.474153
2.8511996,39,320.630928
8.3914995,36,320.776165
8.9112,39,321.441103
3.3715987,35,321.641749
9.8759,42,321.704678
7.4216995,34,321.840609
3.396398,37,322.111817
5.3909016,42,322.500053
9.4165,36,322.774346
7.4362993,38,322.958573
5.3817015,34,323.033948
7.9161997,39,323.228267
8.3866005,35,323.761942
9.3763,38,324.361683
9.375899,42,324.506411
6.3707995,43,324.506411
3.8715,36,324.506411
9.451699,34,324.761906
8.952299,28,325.106338
7.3812995,38,325.509579
4.3355,46,325.841518
4.365703,44,325.966629
4.8816004,35,326.835352
8.8803,48,326.969227
4.4014006,37,326.969227
5.8459005,42,327.178854
8.946199,39,327.37412
2.8206983,44,327.428693
5.4272013,29,327.429691
8.921499,36,327.504532
7.4219995,31,327.908439
8.4117,34,328.240666
6.4369993,31,329.051979
3.3613987,37,329.299292
7.8919,32,329.499321
7.9319,32,329.558363
9.8914995,36,329.558363
6.9316998,34,329.757743
8.8958,43,329.833239
7.9214,37,329.905834
8.9164,37,330.357685
9.9115,36,330.641486
3.8915977,35,331.626365
8.9317,34,331.763337
9.410799,43,331.904969
5.436802,33,331.964355
3.3563995,37,332.041947
9.4112,39,332.166379
3.3308997,42,332.640864
8.860299,48,333.108708
6.8711996,39,333.241596
8.8608,43,333.241596
4.3716,35,334.104192
8.9417,34,334.429373
8.9309,42,334.429373
8.4211,40,334.628317
8.3607,44,334.833796
8.930599,45,335.031619
4.3616,35,335.602846
5.4114017,37,335.732066
8.3498,53,336.20495
5.340401,47,336.273823
9.9267,34,336.73608
4.8917003,34,336.73608
8.8761,40,336.818639
8.906599,35,337.003912
8.3963,38,337.585568
1.8505974,45,337.863875
5.8714013,37,338.187168
8.3867,34,338.531373
3.9014974,36,338.587278
9.875299,48,338.787292
6.8868,33,338.935178
3.3916984,34,339.258721
9.896299,38,339.329416
7.9219,32,339.730019
9.87,51,340.135099
8.931399,37,340.331015
4.906503,36,340.592964
4.901602,35,340.87291
8.455601,45,341.593023
9.9261,40,341.593023
9.8902,49,342.072449
5.4013014,38,342.271624
0.3503933,47,342.472065
8.854899,52,342.73603
9.405899,42,342.936206
9.906,41,343.071326
8.931299,38,343.13616
3.8964992,36,343.271298
6.9017997,33,343.797113
8.946799,33,344.249706
9.906,41,344.323534
4.8969007,32,344.383736
5.4217024,34,344.988692
7.9219,32,345.190773
3.8909988,41,345.190773
5.3866024,35,345.251108
1.346097,40,345.789256
2.851101,40,345.917898
8.886,41,346.519286
