#{"t_start": 1760373352.507543, "env_id": "None"}
r,l,t
7.9377,24,103.408225
7.9582996,18,103.46392
6.4121995,29,103.536143
8.4739,12,103.603137
5.3871,30,103.603137
8.4789,12,103.669805
8.984,11,103.8083
7.9687,14,104.336949
7.9686,15,104.404606
8.4739,12,104.404606
9.473599,15,104.470031
7.9688,13,104.470031
8.4584,17,104.663585
8.4738,13,104.663585
4.8921003,30,104.734413
7.9582996,18,104.863645
5.4126,25,104.938304
7.9635,16,105.470059
7.9634,17,105.60849
7.9687,14,105.60849
6.9532,19,105.664056
6.943,21,105.724284
8.4687,14,105.808328
8.4684,17,105.808328
8.4685,16,105.808328
6.9125996,25,106.124406
8.9738,13,106.463052
5.9178,23,106.463052
8.4687,14,106.663612
8.4687,14,106.733354
8.4686,15,106.805881
7.4535,16,106.879932
6.9279,22,107.124747
8.9739,12,107.263801
6.4483995,17,107.263801
8.979,11,107.470019
7.3970995,30,107.608348
6.9635997,15,107.663953
7.3817997,33,107.663953
8.4637,14,107.736822
7.9635,16,107.924262
5.912301,28,108.323465
7.9635997,15,108.463124
6.4483,18,108.463124
7.4687996,13,108.807997
8.4684,17,108.863813
7.9582996,18,108.863813
8.4789,12,109.263901
5.8769007,32,109.263901
7.3919997,31,109.336684
7.4535,16,109.403279
5.902301,28,109.469749
7.9686,15,109.469749
5.902301,28,109.524457
7.4533997,17,109.924358
7.9532,19,110.123948
8.4789,12,110.123948
6.4431996,19,110.123948
8.9737,14,110.336005
6.9483995,17,110.608143
8.4789,12,110.937416
8.4686,15,110.937416
