Wall time,Step,Value
1760634944.7068863,134110,107.0
1760634947.5740514,134430,151.0
1760634950.4436088,134750,106.0
1760634953.3149965,135070,103.0
1760634956.193045,135390,108.0
1760634959.0523937,135710,110.0
1760634961.963413,136030,142.0
1760634964.8975723,136350,115.0
1760634967.8069558,136670,110.0
1760634970.6615152,136990,118.0
1760634973.5697963,137310,91.0
1760634976.529755,137630,102.0
1760634979.448489,137950,105.0
1760634982.3649516,138270,92.0
1760634985.2143092,138590,115.0
1760634988.1155086,138910,112.0
1760634991.0139732,139230,110.0
1760634993.9304643,139550,117.0
1760634996.8531733,139870,142.0
1760634999.790027,140190,106.0
1760635002.7065575,140510,105.0
1760635005.5835993,140830,116.0
1760635008.4487436,141150,117.0
1760635011.3274353,141470,87.0
1760635014.2344184,141790,119.0
1760635017.16165,142110,113.0
1760635020.0521884,142430,117.0
1760635022.9664521,142750,115.0
1760635025.9099553,143070,118.0
1760635028.7853146,143390,123.0
1760635031.6464179,143710,114.0
1760635034.5453193,144030,125.0
1760635037.4527705,144350,119.0
1760635040.3092046,144670,113.0
1760635043.2199657,144990,111.0
1760635046.1093245,145310,112.0
1760635048.9780278,145630,104.0
1760635055.1115963,146180,125.0
1760635058.0855846,146500,125.0
1760635061.0523956,146820,125.0
1760635064.0631921,147140,125.0
1760635067.0881374,147460,160.0
1760635069.9866178,147780,192.0
1760635072.9568543,148100,192.0
1760635075.9571671,148420,192.0
1760635078.9627192,148740,128.0
1760635081.9244545,149060,157.0
1760635084.837377,149380,185.0
1760635087.7868521,149700,185.0
1760635090.8025732,150020,134.0
1760635093.7789714,150340,134.0
1760635096.7222369,150660,142.0
1760635099.692384,150980,138.0
1760635102.7178512,151300,138.0
1760635105.714182,151620,132.0
1760635108.679149,151940,149.0
1760635111.6474357,152260,141.0
1760635114.6106243,152580,167.0
1760635117.6050553,152900,113.0
1760635120.5996432,153220,122.0
1760635123.5740862,153540,122.0
1760635126.559975,153860,137.0
1760635129.5562675,154180,144.0
1760635132.530522,154500,121.0
1760635135.547674,154820,115.0
1760635138.5311017,155140,157.0
1760635141.5121467,155460,137.0
1760635144.5338693,155780,140.0
1760635147.524444,156100,148.0
1760635150.4920022,156420,125.0
1760635153.452251,156740,149.0
1760635159.360203,157230,149.0
1760635162.228111,157550,149.0
1760635165.0818925,157870,149.0
1760635167.9313743,158190,149.0
1760635170.8622155,158510,158.0
1760635173.896798,158830,185.0
1760635176.8284848,159150,213.0
1760635179.7263227,159470,213.0
1760635182.60014,159790,148.0
1760635185.4983075,160110,127.0
1760635188.4438784,160430,207.0
1760635191.3220131,160750,207.0
1760635194.2590895,161070,225.0
1760635197.226939,161390,142.0
1760635200.192212,161710,193.0
1760635203.1997192,162030,158.0
1760635206.1527414,162350,144.0
1760635209.1018844,162670,144.0
1760635212.039289,162990,140.0
1760635215.0005062,163310,146.0
1760635217.880106,163630,197.0
1760635220.8301105,163950,179.0
1760635223.7450984,164270,183.0
1760635226.6074743,164590,183.0
1760635229.5562882,164910,197.0
1760635232.5018911,165230,151.0
1760635235.4142582,165550,151.0
1760635238.3484335,165870,165.0
1760635241.3319588,166190,127.0
1760635244.249648,166510,177.0
1760635247.1890485,166830,170.0
1760635250.0973916,167150,179.0
1760635253.004715,167470,182.0
1760635256.0214324,167790,151.0
1760635258.9676583,168110,170.0
1760635261.8600173,168430,187.0
1760635264.8264015,168750,186.0
1760635267.7468905,169070,153.0
1760635270.648027,169390,153.0
1760635273.5771,169710,173.0
1760635276.5092092,170030,165.0
1760635279.4327068,170350,142.0
1760635282.3718462,170670,170.0
1760635285.2701044,170990,135.0
1760635288.1645164,171310,135.0
1760635291.119717,171630,136.0
1760635294.0923502,171950,169.0
1760635297.0253277,172270,158.0
1760635299.9088573,172590,158.0
1760635302.8539896,172910,142.0
1760635305.775769,173230,142.0
1760635308.7619796,173550,137.0
1760635311.7330706,173870,151.0
1760635314.5926344,174190,151.0
1760635317.5677938,174510,132.0
1760635320.4853897,174830,135.0
1760635323.4151266,175150,178.0
1760635326.3520029,175470,157.0
1760635329.2488842,175790,145.0
1760635332.2211275,176110,175.0
1760635335.2265856,176430,160.0
1760635338.2163584,176750,158.0
1760635341.1041155,177070,158.0
1760635344.046644,177390,168.0
1760635347.1613653,177710,143.0
1760635350.1810522,178030,178.0
1760635353.1654623,178350,177.0
1760635356.1084735,178670,139.0
1760635359.1478353,178990,140.0
1760635362.0644019,179310,129.0
1760635365.015791,179630,149.0
